customer_key,customer_number,customer_name,age,age_group,customer_segment,last_order_date,recency,total_orders,total_sales,total_quantity,lifespan,avg_order_value,avg_monthly_spend
16606,AW00027605,Miguel Martinez,52,50 and above,New,2011-01-26,174,1,3578,1,1,3578.0,3578.0
16612,AW00027611,Jack Edwards,63,50 and above,New,2011-01-26,174,1,3578,1,1,3578.0,3578.0
15621,AW00026620,Isabella Green,47,40-49,New,2011-01-27,174,1,699,1,1,699.0,699.0
8803,AW00019802,Sara James,45,40-49,New,2011-01-27,174,1,3375,1,1,3375.0,3375.0
16674,AW00027673,Jennifer Young,67,50 and above,New,2011-01-28,174,1,3578,1,1,3578.0,3578.0
17019,AW00028018,Rachel Foster,69,50 and above,New,2011-01-30,174,1,3578,1,1,3578.0,3578.0
16727,AW00027726,Sophia Hall,40,40-49,New,2011-02-04,173,1,3578,1,1,3578.0,3578.0
17015,AW00028014,Rachel Robinson,75,50 and above,New,2011-02-04,173,1,3578,1,1,3578.0,3578.0
17041,AW00028040,Jack Mitchell,71,50 and above,New,2011-02-08,173,1,3578,1,1,3578.0,3578.0
17040,AW00028039,Xavier Lee,66,50 and above,New,2011-02-09,173,1,3578,1,1,3578.0,3578.0
17018,AW00028017,Christopher Martin,75,50 and above,New,2011-02-11,173,1,3578,1,1,3578.0,3578.0
17043,AW00028042,Joseph Brown,65,50 and above,New,2011-02-12,173,1,3578,1,1,3578.0,3578.0
16682,AW00027681,Olivia Jackson,69,50 and above,New,2011-02-15,173,1,3578,1,1,3578.0,3578.0
17023,AW00028022,Jason Lopez,74,50 and above,New,2011-02-15,173,1,3578,1,1,3578.0,3578.0
17048,AW00028047,Jay Sanchez,69,50 and above,New,2011-02-15,173,1,3578,1,1,3578.0,3578.0
15630,AW00026629,Miranda Price,60,50 and above,New,2011-02-16,173,1,699,1,1,699.0,699.0
17045,AW00028044,Jimmy Navarro,70,50 and above,New,2011-02-16,173,1,3578,1,1,3578.0,3578.0
16679,AW00027678,Angel Carter,68,50 and above,New,2011-02-17,173,1,3578,1,1,3578.0,3578.0
16760,AW00027759,Alexandria Brooks,49,40-49,New,2011-02-17,173,1,3578,1,1,3578.0,3578.0
16918,AW00027917,Andrea Sanders,41,40-49,New,2011-02-18,173,1,3578,1,1,3578.0,3578.0
17042,AW00028041,Rebecca Wright,71,50 and above,New,2011-02-27,173,1,3578,1,1,3578.0,3578.0
17146,AW00028145,Brandon Jones,45,40-49,New,2011-03-02,172,1,3578,1,1,3578.0,3578.0
17173,AW00028172,Charles Moore,53,50 and above,New,2011-03-03,172,1,3578,1,1,3578.0,3578.0
17169,AW00028168,Jacqueline Ward,58,50 and above,New,2011-03-04,172,1,3578,1,1,3578.0,3578.0
17182,AW00028181,Katherine Rodriguez,49,40-49,New,2011-03-04,172,1,3578,1,1,3578.0,3578.0
17183,AW00028182,Fernando Turner,59,50 and above,New,2011-03-05,172,1,3578,1,1,3578.0,3578.0
17187,AW00028186,Jenny Wagner,60,50 and above,New,2011-03-05,172,1,3578,1,1,3578.0,3578.0
17186,AW00028185,Eric Alexander,49,40-49,New,2011-03-06,172,1,3578,1,1,3578.0,3578.0
17089,AW00028088,Marshall Lal,41,40-49,New,2011-03-06,172,1,3578,1,1,3578.0,3578.0
17180,AW00028179,Billy Alvarez,52,50 and above,New,2011-03-07,172,1,3578,1,1,3578.0,3578.0
17184,AW00028183,Nicole Howard,59,50 and above,New,2011-03-07,172,1,3578,1,1,3578.0,3578.0
17113,AW00028112,Savannah Evans,39,30-39,New,2011-03-07,172,1,3578,1,1,3578.0,3578.0
17098,AW00028097,Jennifer Barnes,41,40-49,New,2011-03-09,172,1,3578,1,1,3578.0,3578.0
17165,AW00028164,Gabrielle Coleman,57,50 and above,New,2011-03-14,172,1,3578,1,1,3578.0,3578.0
17097,AW00028096,Alexandra Stewart,41,40-49,New,2011-03-15,172,1,3578,1,1,3578.0,3578.0
17151,AW00028150,Connor Chen,55,50 and above,New,2011-03-15,172,1,3578,1,1,3578.0,3578.0
17150,AW00028149,William Miller,50,50 and above,New,2011-03-16,172,1,3578,1,1,3578.0,3578.0
17163,AW00028162,Bruce Ward,58,50 and above,New,2011-03-17,172,1,3578,1,1,3578.0,3578.0
17171,AW00028170,Isabella Johnson,53,50 and above,New,2011-03-18,172,1,3578,1,1,3578.0,3578.0
17181,AW00028180,Jerry Chander,52,50 and above,New,2011-03-19,172,1,3578,1,1,3578.0,3578.0
17149,AW00028148,Jon Zhao,50,50 and above,New,2011-03-19,172,1,3578,1,1,3578.0,3578.0
17167,AW00028166,Cassidy Coleman,58,50 and above,New,2011-03-20,172,1,3578,1,1,3578.0,3578.0
17402,AW00028401,Maria Alexander,54,50 and above,New,2011-03-21,172,1,3375,1,1,3375.0,3375.0
17185,AW00028184,Madison Russell,49,40-49,New,2011-03-22,172,1,3578,1,1,3578.0,3578.0
17164,AW00028163,Rachel Washington,52,50 and above,New,2011-03-23,172,1,3578,1,1,3578.0,3578.0
17168,AW00028167,Samuel Hughes,59,50 and above,New,2011-03-25,172,1,3578,1,1,3578.0,3578.0
17143,AW00028142,Willie Lin,40,40-49,New,2011-03-26,172,1,3578,1,1,3578.0,3578.0
17172,AW00028171,Aidan Henderson,53,50 and above,New,2011-03-27,172,1,3578,1,1,3578.0,3578.0
17148,AW00028147,Omar Black,55,50 and above,New,2011-03-30,172,1,3578,1,1,3578.0,3578.0
17223,AW00028222,Eduardo Lewis,63,50 and above,New,2011-03-31,172,1,3578,1,1,3578.0,3578.0
17599,AW00028598,Wyatt Russell,65,50 and above,New,2011-04-02,171,1,3578,1,1,3578.0,3578.0
17200,AW00028199,Alyssa Jones,62,50 and above,New,2011-04-02,171,1,3578,1,1,3578.0,3578.0
17201,AW00028200,Morgan Henderson,62,50 and above,New,2011-04-06,171,1,3578,1,1,3578.0,3578.0
17272,AW00028271,Sean Gonzalez,65,50 and above,New,2011-04-07,171,1,3578,1,1,3578.0,3578.0
17588,AW00028587,Xavier Harris,66,50 and above,New,2011-04-11,171,1,3578,1,1,3578.0,3578.0
17340,AW00028339,Sean Edwards,41,40-49,New,2011-04-12,171,1,3578,1,1,3578.0,3578.0
17589,AW00028588,Emma Griffin,66,50 and above,New,2011-04-13,171,1,3578,1,1,3578.0,3578.0
17222,AW00028221,Isabella Rodriguez,62,50 and above,New,2011-04-15,171,1,3578,1,1,3578.0,3578.0
17300,AW00028299,Jonathan Shan,52,50 and above,New,2011-04-15,171,1,3578,1,1,3578.0,3578.0
17224,AW00028223,Jessica Davis,57,50 and above,New,2011-04-16,171,1,3578,1,1,3578.0,3578.0
17585,AW00028584,Rolando Smith,66,50 and above,New,2011-04-16,171,1,3578,1,1,3578.0,3578.0
17341,AW00028340,Lucas Butler,41,40-49,New,2011-04-17,171,1,3578,1,1,3578.0,3578.0
17356,AW00028355,Carlos James,54,50 and above,New,2011-04-17,171,1,3578,1,1,3578.0,3578.0
17587,AW00028586,Gabriel Diaz,60,50 and above,New,2011-04-18,171,1,3578,1,1,3578.0,3578.0
17363,AW00028362,Kaylee Sanchez,49,40-49,New,2011-04-19,171,1,3578,1,1,3578.0,3578.0
17584,AW00028583,Ryan Long,66,50 and above,New,2011-04-19,171,1,3578,1,1,3578.0,3578.0
17271,AW00028270,Samuel Long,59,50 and above,New,2011-04-20,171,1,3578,1,1,3578.0,3578.0
15631,AW00026630,Vanessa Powell,60,50 and above,New,2011-04-21,171,1,699,1,1,699.0,699.0
17574,AW00028573,Tyrone Gill,46,40-49,New,2011-04-21,171,1,3578,1,1,3578.0,3578.0
17294,AW00028293,Shelby Cox,60,50 and above,New,2011-04-26,171,1,3578,1,1,3578.0,3578.0
17295,AW00028294,Alexis Jenkins,65,50 and above,New,2011-04-26,171,1,3578,1,1,3578.0,3578.0
17296,AW00028295,Wyatt Collins,66,50 and above,New,2011-04-26,171,1,3578,1,1,3578.0,3578.0
18449,AW00029448,Lindsey Yuan,78,50 and above,New,2011-05-01,170,1,3400,1,1,3400.0,3400.0
17661,AW00028660,Justin Anderson,48,40-49,New,2011-05-01,170,1,3578,1,1,3578.0,3578.0
17654,AW00028653,Grace Williams,49,40-49,New,2011-05-02,170,1,3578,1,1,3578.0,3578.0
17791,AW00028790,Seth Howard,61,50 and above,New,2011-05-04,170,1,3578,1,1,3578.0,3578.0
17795,AW00028794,Juan Cooper,60,50 and above,New,2011-05-04,170,1,3578,1,1,3578.0,3578.0
17628,AW00028627,Edward Collins,61,50 and above,New,2011-05-04,170,1,3578,1,1,3578.0,3578.0
17762,AW00028761,Robert Campbell,44,40-49,New,2011-05-05,170,1,3578,1,1,3578.0,3578.0
17646,AW00028645,Martin Fernandez,49,40-49,New,2011-05-05,170,1,3578,1,1,3578.0,3578.0
17793,AW00028792,Henry Stone,62,50 and above,New,2011-05-06,170,1,3578,1,1,3578.0,3578.0
17773,AW00028772,Eric Hughes,60,50 and above,New,2011-05-07,170,1,3578,1,1,3578.0,3578.0
17775,AW00028774,Latasha Rowe,49,40-49,New,2011-05-07,170,1,3578,1,1,3578.0,3578.0
17676,AW00028675,Angel Mitchell,52,50 and above,New,2011-05-08,170,1,3578,1,1,3578.0,3578.0
17629,AW00028628,Courtney Phillips,61,50 and above,New,2011-05-08,170,1,3578,1,1,3578.0,3578.0
17651,AW00028650,Jessica Clark,50,50 and above,New,2011-05-08,170,1,3578,1,1,3578.0,3578.0
17655,AW00028654,Miguel Nelson,49,40-49,New,2011-05-08,170,1,3578,1,1,3578.0,3578.0
17656,AW00028655,Devin Smith,50,50 and above,New,2011-05-08,170,1,3578,1,1,3578.0,3578.0
17659,AW00028658,Jasmine Bailey,51,50 and above,New,2011-05-10,170,1,3578,1,1,3578.0,3578.0
17766,AW00028765,Abigail Gonzales,46,40-49,New,2011-05-11,170,1,3578,1,1,3578.0,3578.0
17630,AW00028629,Cynthia Madan,60,50 and above,New,2011-05-11,170,1,3578,1,1,3578.0,3578.0
17645,AW00028644,Martha Chow,43,40-49,New,2011-05-12,170,1,3578,1,1,3578.0,3578.0
17652,AW00028651,Lauren Brown,50,50 and above,New,2011-05-12,170,1,3578,1,1,3578.0,3578.0
18450,AW00029449,Laura Chen,79,50 and above,New,2011-05-13,170,1,3400,1,1,3400.0,3400.0
17408,AW00028407,Emma Miller,56,50 and above,New,2011-05-14,170,1,3375,1,1,3375.0,3375.0
17620,AW00028619,Brianna Bailey,62,50 and above,New,2011-05-14,170,1,3578,1,1,3578.0,3578.0
17776,AW00028775,Morgan Anderson,66,50 and above,New,2011-05-15,170,1,3578,1,1,3578.0,3578.0
17764,AW00028763,Mohamed Pal,45,40-49,New,2011-05-16,170,1,3578,1,1,3578.0,3578.0
17796,AW00028795,Jesse Allen,55,50 and above,New,2011-05-16,170,1,3578,1,1,3578.0,3578.0
17622,AW00028621,Kristen Liu,56,50 and above,New,2011-05-16,170,1,3578,1,1,3578.0,3578.0
17636,AW00028635,Levi Gonzalez,41,40-49,New,2011-05-17,170,1,3578,1,1,3578.0,3578.0
17798,AW00028797,Alexandra Wood,60,50 and above,New,2011-05-19,170,1,3578,1,1,3578.0,3578.0
17800,AW00028799,Amber Nelson,61,50 and above,New,2011-05-19,170,1,3578,1,1,3578.0,3578.0
17644,AW00028643,Xavier Gray,43,40-49,New,2011-05-19,170,1,3578,1,1,3578.0,3578.0
17415,AW00028414,Bradley Luo,42,40-49,New,2011-05-21,170,1,3400,1,1,3400.0,3400.0
17671,AW00028670,Julia Gonzales,44,40-49,New,2011-05-21,170,1,3578,1,1,3578.0,3578.0
17677,AW00028676,Alex Bailey,52,50 and above,New,2011-05-21,170,1,3578,1,1,3578.0,3578.0
17619,AW00028618,Katelyn Bailey,56,50 and above,New,2011-05-24,170,1,3578,1,1,3578.0,3578.0
17650,AW00028649,Nathan Martinez,47,40-49,New,2011-05-24,170,1,3578,1,1,3578.0,3578.0
17658,AW00028657,Ryan Hayes,50,50 and above,New,2011-05-26,170,1,3578,1,1,3578.0,3578.0
15644,AW00026643,Benjamin Miller,61,50 and above,New,2011-05-27,170,1,699,1,1,699.0,699.0
17626,AW00028625,Logan Griffin,61,50 and above,New,2011-05-27,170,1,3578,1,1,3578.0,3578.0
18411,AW00029410,Lucas Price,41,40-49,New,2011-05-28,170,1,3400,1,1,3400.0,3400.0
17662,AW00028661,Dalton Ward,43,40-49,New,2011-05-29,170,1,3578,1,1,3578.0,3578.0
17830,AW00028829,Robert Bryant,50,50 and above,New,2011-05-31,170,1,3578,1,1,3578.0,3578.0
18127,AW00029126,Chloe Cox,45,40-49,New,2011-06-01,169,1,3578,1,1,3578.0,3578.0
17989,AW00028988,Harold Perez,76,50 and above,New,2011-06-01,169,1,3578,1,1,3578.0,3578.0
17828,AW00028827,Joshua Robinson,42,40-49,New,2011-06-02,169,1,3578,1,1,3578.0,3578.0
17854,AW00028853,Miguel Davis,49,40-49,New,2011-06-02,169,1,3578,1,1,3578.0,3578.0
17998,AW00028997,Hector Carlson,72,50 and above,New,2011-06-03,169,1,3578,1,1,3578.0,3578.0
18468,AW00029467,Monica Mehta,53,50 and above,New,2011-06-04,169,1,3375,1,1,3375.0,3375.0
17805,AW00028804,Wyatt Allen,47,40-49,New,2011-06-04,169,1,3578,1,1,3578.0,3578.0
17826,AW00028825,Caleb Hernandez,47,40-49,New,2011-06-05,169,1,3578,1,1,3578.0,3578.0
17858,AW00028857,Matthew Johnson,53,50 and above,New,2011-06-05,169,1,3578,1,1,3578.0,3578.0
18059,AW00029058,Olivia Reed,42,40-49,New,2011-06-06,169,1,3578,1,1,3578.0,3578.0
18140,AW00029139,Riley Coleman,51,50 and above,New,2011-06-06,169,1,3578,1,1,3578.0,3578.0
17853,AW00028852,Mariah Watson,49,40-49,New,2011-06-08,169,1,3578,1,1,3578.0,3578.0
18057,AW00029056,Angelica Griffin,41,40-49,New,2011-06-10,169,1,3578,1,1,3578.0,3578.0
18137,AW00029136,Caroline Bryant,56,50 and above,New,2011-06-10,169,1,3578,1,1,3578.0,3578.0
17808,AW00028807,Maria Cox,46,40-49,New,2011-06-10,169,1,3578,1,1,3578.0,3578.0
17834,AW00028833,Abigail Harris,50,50 and above,New,2011-06-10,169,1,3578,1,1,3578.0,3578.0
18109,AW00029108,Seth Evans,45,40-49,New,2011-06-11,169,1,3578,1,1,3578.0,3578.0
17822,AW00028821,Blake Jackson,47,40-49,New,2011-06-11,169,1,3578,1,1,3578.0,3578.0
17839,AW00028838,Jasmine Ross,48,40-49,New,2011-06-11,169,1,3578,1,1,3578.0,3578.0
17857,AW00028856,Luke Wang,53,50 and above,New,2011-06-12,169,1,3578,1,1,3578.0,3578.0
17967,AW00028966,Martha Li,65,50 and above,New,2011-06-14,169,1,3578,1,1,3578.0,3578.0
18467,AW00029466,Lance Jimenez,76,50 and above,New,2011-06-15,169,1,3375,1,1,3375.0,3375.0
18018,AW00029017,Gabriel Long,70,50 and above,New,2011-06-15,169,1,3578,1,1,3578.0,3578.0
17831,AW00028830,Matthew Smith,50,50 and above,New,2011-06-16,169,1,3578,1,1,3578.0,3578.0
18111,AW00029110,Sydney Smith,47,40-49,New,2011-06-17,169,1,3578,1,1,3578.0,3578.0
17850,AW00028849,Garrett Murphy,47,40-49,New,2011-06-17,169,1,3578,1,1,3578.0,3578.0
17852,AW00028851,Miguel Mitchell,50,50 and above,New,2011-06-18,169,1,3578,1,1,3578.0,3578.0
17994,AW00028993,Destiny Perry,74,50 and above,New,2011-06-18,169,1,3578,1,1,3578.0,3578.0
18475,AW00029474,Jaime Raje,60,50 and above,New,2011-06-19,169,1,3375,1,1,3375.0,3375.0
17836,AW00028835,Elijah Phillips,51,50 and above,New,2011-06-19,169,1,3578,1,1,3578.0,3578.0
17844,AW00028843,Chloe Price,51,50 and above,New,2011-06-19,169,1,3578,1,1,3578.0,3578.0
17991,AW00028990,Ann Raman,70,50 and above,New,2011-06-19,169,1,3578,1,1,3578.0,3578.0
18061,AW00029060,David Washington,42,40-49,New,2011-06-20,169,1,3578,1,1,3578.0,3578.0
17832,AW00028831,Elizabeth Harris,50,50 and above,New,2011-06-20,169,1,3578,1,1,3578.0,3578.0
17821,AW00028820,Naomi Alvarez,47,40-49,New,2011-06-21,169,1,3578,1,1,3578.0,3578.0
17990,AW00028989,Angela Cox,76,50 and above,New,2011-06-21,169,1,3578,1,1,3578.0,3578.0
18017,AW00029016,Jackson Perez,70,50 and above,New,2011-06-21,169,1,3578,1,1,3578.0,3578.0
17824,AW00028823,Xavier Brown,47,40-49,New,2011-06-22,169,1,3578,1,1,3578.0,3578.0
17825,AW00028824,Brandon Gonzales,47,40-49,New,2011-06-22,169,1,3578,1,1,3578.0,3578.0
18011,AW00029010,Jennifer Long,70,50 and above,New,2011-06-22,169,1,3578,1,1,3578.0,3578.0
18133,AW00029132,Brianna Cook,56,50 and above,New,2011-06-23,169,1,3578,1,1,3578.0,3578.0
18009,AW00029008,Andres Luo,70,50 and above,New,2011-06-23,169,1,3578,1,1,3578.0,3578.0
17806,AW00028805,Marissa Bennett,47,40-49,New,2011-06-25,169,1,3578,1,1,3578.0,3578.0
18060,AW00029059,Jocelyn Perry,42,40-49,New,2011-06-26,169,1,3578,1,1,3578.0,3578.0
18107,AW00029106,Calvin Beck,45,40-49,New,2011-06-26,169,1,3578,1,1,3578.0,3578.0
17827,AW00028826,Jack Sharma,47,40-49,New,2011-06-28,169,1,3578,1,1,3578.0,3578.0
18476,AW00029475,Jared Ward,49,40-49,New,2011-06-29,169,1,3400,1,1,3400.0,3400.0
18071,AW00029070,Arianna Simmons,42,40-49,New,2011-06-29,169,1,3578,1,1,3578.0,3578.0
17823,AW00028822,Amanda Alexander,47,40-49,New,2011-06-30,169,1,3578,1,1,3578.0,3578.0
17840,AW00028839,Connor Parker,43,40-49,New,2011-06-30,169,1,3578,1,1,3578.0,3578.0
15783,AW00026782,Seth Lewis,39,30-39,New,2011-07-01,168,1,699,1,1,699.0,699.0
18144,AW00029143,Grace Jenkins,52,50 and above,New,2011-07-02,168,1,3578,1,1,3578.0,3578.0
18171,AW00029170,Alexandra Adams,61,50 and above,New,2011-07-03,168,1,3578,1,1,3578.0,3578.0
18152,AW00029151,Caroline Long,59,50 and above,New,2011-07-04,168,1,3578,1,1,3578.0,3578.0
18141,AW00029140,Richard Ward,51,50 and above,New,2011-07-06,168,1,3578,1,1,3578.0,3578.0
18143,AW00029142,Ashley Smith,52,50 and above,New,2011-07-06,168,1,3578,1,1,3578.0,3578.0
11976,AW00022975,Courtney Turner,41,40-49,New,2011-07-06,168,1,3578,1,1,3578.0,3578.0
18142,AW00029141,Suzanne Wang,52,50 and above,New,2011-07-08,168,1,3578,1,1,3578.0,3578.0
18147,AW00029146,Ian Henderson,57,50 and above,New,2011-07-08,168,1,3578,1,1,3578.0,3578.0
18170,AW00029169,Victoria Bailey,61,50 and above,New,2011-07-09,168,1,3578,1,1,3578.0,3578.0
11972,AW00022971,Morgan Howard,39,30-39,New,2011-07-09,168,1,3578,1,1,3578.0,3578.0
18159,AW00029158,Ian Edwards,54,50 and above,New,2011-07-10,168,1,3578,1,1,3578.0,3578.0
18164,AW00029163,Mason Murphy,61,50 and above,New,2011-07-11,168,1,3578,1,1,3578.0,3578.0
18158,AW00029157,Seth Powell,47,40-49,New,2011-07-17,168,1,3578,1,1,3578.0,3578.0
18199,AW00029198,Faith Ramirez,66,50 and above,New,2011-07-17,168,1,3578,1,1,3578.0,3578.0
18255,AW00029254,Erin Sanchez,64,50 and above,New,2011-07-17,168,1,3578,1,1,3578.0,3578.0
18146,AW00029145,Shelby Gray,57,50 and above,New,2011-07-19,168,1,3578,1,1,3578.0,3578.0
18477,AW00029476,Elizabeth Bradley,61,50 and above,New,2011-07-21,168,1,3400,1,1,3400.0,3400.0
18149,AW00029148,Gabriella Murphy,58,50 and above,New,2011-07-21,168,1,3578,1,1,3578.0,3578.0
18157,AW00029156,Ashley Barnes,47,40-49,New,2011-07-22,168,1,3578,1,1,3578.0,3578.0
18209,AW00029208,Amber Lopez,58,50 and above,New,2011-07-23,168,1,3578,1,1,3578.0,3578.0
18145,AW00029144,Brandon Zhang,58,50 and above,New,2011-07-24,168,1,3578,1,1,3578.0,3578.0
18208,AW00029207,Katelyn James,58,50 and above,New,2011-07-24,168,1,3578,1,1,3578.0,3578.0
18148,AW00029147,Mary Roberts,59,50 and above,New,2011-07-27,168,1,3578,1,1,3578.0,3578.0
18156,AW00029155,Gabriella Kelly,47,40-49,New,2011-07-28,168,1,3578,1,1,3578.0,3578.0
18151,AW00029150,Wyatt Griffin,58,50 and above,New,2011-07-31,168,1,3578,1,1,3578.0,3578.0
17649,AW00028648,Dylan Harris,48,40-49,New,2011-08-01,167,1,3578,1,1,3578.0,3578.0
17631,AW00028630,Jack Zimmerman,55,50 and above,New,2011-08-02,167,1,3578,1,1,3578.0,3578.0
17779,AW00028778,Maurice Sharma,59,50 and above,New,2011-08-02,167,1,3578,1,1,3578.0,3578.0
17444,AW00028443,Alfredo Dominguez,44,40-49,New,2011-08-03,167,1,3375,1,1,3375.0,3375.0
17037,AW00028036,Jonathan Gonzales,72,50 and above,New,2011-08-03,167,1,3578,1,1,3578.0,3578.0
17450,AW00028449,Jarred Gill,50,50 and above,New,2011-08-05,167,1,3375,1,1,3375.0,3375.0
15790,AW00026789,Chase Morris,41,40-49,New,2011-08-06,167,1,699,1,1,699.0,699.0
17179,AW00028178,Katherine James,47,40-49,New,2011-08-06,167,1,3578,1,1,3578.0,3578.0
17364,AW00028363,Savannah Travers,49,40-49,New,2011-08-06,167,1,3578,1,1,3578.0,3578.0
18353,AW00029352,Lydia Gonzalez,54,50 and above,New,2011-08-08,167,1,3578,1,1,3578.0,3578.0
18286,AW00029285,Thomas Adams,71,50 and above,New,2011-08-10,167,1,3578,1,1,3578.0,3578.0
18327,AW00029326,Victoria Diaz,40,40-49,New,2011-08-10,167,1,3578,1,1,3578.0,3578.0
17198,AW00028197,Kayla Rodriguez,56,50 and above,New,2011-08-11,167,1,3578,1,1,3578.0,3578.0
17093,AW00028092,Morgan Hall,41,40-49,New,2011-08-11,167,1,3578,1,1,3578.0,3578.0
17162,AW00028161,Jessica Perry,41,40-49,New,2011-08-11,167,1,3578,1,1,3578.0,3578.0
17621,AW00028620,Cole Richardson,56,50 and above,New,2011-08-11,167,1,3578,1,1,3578.0,3578.0
17199,AW00028198,Jared Moyer,62,50 and above,New,2011-08-12,167,1,3578,1,1,3578.0,3578.0
17166,AW00028165,Alexa Rivera,58,50 and above,New,2011-08-12,167,1,3578,1,1,3578.0,3578.0
18482,AW00029481,Ivan Suri,60,50 and above,New,2011-08-13,167,1,3375,1,1,3375.0,3375.0
17130,AW00028129,Justin Griffin,46,40-49,New,2011-08-13,167,1,3578,1,1,3578.0,3578.0
17177,AW00028176,Natalie Roberts,53,50 and above,New,2011-08-13,167,1,3578,1,1,3578.0,3578.0
17014,AW00028013,James Miller,70,50 and above,New,2011-08-13,167,1,3578,1,1,3578.0,3578.0
17131,AW00028130,Joshua Taylor,47,40-49,New,2011-08-14,167,1,3578,1,1,3578.0,3578.0
17170,AW00028169,Lucas Blue,53,50 and above,New,2011-08-14,167,1,3578,1,1,3578.0,3578.0
18335,AW00029334,Paige Howard,41,40-49,New,2011-08-14,167,1,3578,1,1,3578.0,3578.0
18336,AW00029335,Justin Bryant,42,40-49,New,2011-08-15,167,1,3578,1,1,3578.0,3578.0
18351,AW00029350,Julia Thompson,54,50 and above,New,2011-08-15,167,1,3578,1,1,3578.0,3578.0
17625,AW00028624,Carson Jenkins,61,50 and above,New,2011-08-17,167,1,3578,1,1,3578.0,3578.0
16753,AW00027752,Christian Butler,45,40-49,New,2011-08-19,167,1,3578,1,1,3578.0,3578.0
17647,AW00028646,Alexis Moore,48,40-49,New,2011-08-20,167,1,3578,1,1,3578.0,3578.0
17648,AW00028647,Hannah Foster,42,40-49,New,2011-08-20,167,1,3578,1,1,3578.0,3578.0
17178,AW00028177,Cameron Henderson,52,50 and above,New,2011-08-22,167,1,3578,1,1,3578.0,3578.0
18281,AW00029280,Erin Cook,58,50 and above,New,2011-08-22,167,1,3578,1,1,3578.0,3578.0
18355,AW00029354,Isaiah Edwards,54,50 and above,New,2011-08-23,167,1,3578,1,1,3578.0,3578.0
16673,AW00027672,Justin Brown,67,50 and above,New,2011-08-25,167,1,3578,1,1,3578.0,3578.0
18341,AW00029340,Rachel Cox,40,40-49,New,2011-08-26,167,1,3578,1,1,3578.0,3578.0
17355,AW00028354,Ian Wilson,55,50 and above,New,2011-08-26,167,1,3578,1,1,3578.0,3578.0
17575,AW00028574,Kayla Flores,46,40-49,New,2011-08-26,167,1,3578,1,1,3578.0,3578.0
17627,AW00028626,Bailey Hernandez,44,40-49,New,2011-08-26,167,1,3578,1,1,3578.0,3578.0
17174,AW00028173,Timothy Young,60,50 and above,New,2011-08-26,167,1,3578,1,1,3578.0,3578.0
17052,AW00028051,Thomas Young,63,50 and above,New,2011-08-28,167,1,3578,1,1,3578.0,3578.0
17657,AW00028656,Lucas Murphy,51,50 and above,New,2011-08-29,167,1,3578,1,1,3578.0,3578.0
17471,AW00028470,Tamara Tang,66,50 and above,New,2011-09-04,166,1,3400,1,1,3400.0,3400.0
17459,AW00028458,Casey She,58,50 and above,New,2011-09-08,166,1,3375,1,1,3375.0,3375.0
17653,AW00028652,Mariah Murphy,50,50 and above,New,2011-09-09,166,1,3578,1,1,3578.0,3578.0
17479,AW00028478,Riley Long,76,50 and above,New,2011-09-10,166,1,3375,1,1,3375.0,3375.0
17472,AW00028471,Phillip Sullivan,65,50 and above,New,2011-09-21,166,1,3375,1,1,3375.0,3375.0
12567,AW00023566,Benjamin Shan,41,40-49,New,2011-10-04,165,1,3578,1,1,3578.0,3578.0
12807,AW00023806,Olivia Foster,61,50 and above,New,2011-10-27,165,1,3578,1,1,3578.0,3578.0
17493,AW00028492,Bethany Tang,59,50 and above,New,2011-11-09,164,1,3375,1,1,3375.0,3375.0
17492,AW00028491,Cassie Jai,59,50 and above,New,2011-11-19,164,1,3375,1,1,3375.0,3375.0
16027,AW00027026,Jonathan Perry,64,50 and above,New,2011-12-01,163,1,699,1,1,699.0,699.0
